f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,f20,f21,f22,f23,f24,f25,f26,f27,f28,f29,f30,y,explanation
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6476620370370371,0.0,0.7529411764705882,0.6588235294117647,0.26666666666666666,0.023529411764705882,0.1884794384679942,0.7529411764705882,0.6588235294117647,0.9882352941176472,0.5764705882352941,0.0010070954451819642,0.007874015748031496,7.450570771463017e-09,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7350694444444444,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.7695735103379874,0.21568627450980396,0.6392156862745098,0.7529411764705882,0.06666666666666668,0.006759746700236515,0.007874015748031496,1.3783555927206582e-07,0.0,0.0,1.0,1,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5304282407407407,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.047058823529411764,0.8069428549629969,0.7607843137254902,0.9137254901960784,0.7529411764705882,0.0196078431372549,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5555324074074074,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.09411764705882353,0.5617456321049821,0.023622047244094488,2.0489069621523302e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8277199074074074,0.0,0.1411764705882353,0.23137254901960785,0.27058823529411763,0.9647058823529412,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.031372549019607836,0.7801632715342947,0.015748031496062992,1.9744012544377001e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5907060185185186,0.0,0.8196078431372549,0.5058823529411764,0.10980392156862744,0.09803921568627452,0.002883955138475624,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.9252307927061876,0.023622047244094488,6.034962324885045e-07,0.0,1.0,0.0,1,0,1,0,0,0,0,"['f23', 'f25', 'f27']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5615740740740741,0.0,0.7529411764705882,0.6588235294117647,0.8235294117647058,0.0,0.7532463569085222,0.14901960784313725,0.8941176470588236,0.17254901960784313,0.10196078431372547,0.00024414435034714275,0.007874015748031496,1.0058270541475074e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5351967592592592,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.047058823529411764,0.6680094605935759,0.2901960784313726,0.6901960784313725,0.10980392156862744,0.12549019607843134,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.8392361111111111,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.023529411764705882,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.8916456855115588,0.023622047244094488,1.3038498850060285e-07,0.0,0.0,1.0,1,1,1,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6631828703703704,0.0,0.7529411764705882,0.6627450980392157,0.32941176470588235,0.8588235294117647,0.13563744563973448,0.7529411764705882,0.6588235294117647,0.9882352941176472,0.10588235294117647,0.8756542305638209,0.007874015748031496,7.078042232889867e-08,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6081365740740741,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.043137254901960784,0.5501182574196994,0.2549019607843137,0.3843137254901961,0.5568627450980392,0.0196078431372549,0.02238498512245365,0.03937007874015748,8.847552791112333e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5808680555555555,0.0,0.7529411764705882,0.5058823529411764,0.047058823529411764,0.035294117647058816,0.0008697642481116961,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.10980392156862744,0.9327840085450524,0.015748031496062992,7.860352163893485e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5315393518518519,0.0,0.7529411764705882,0.5058823529411764,0.09411764705882353,0.035294117647058816,0.0009308003356984819,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.027450980392156862,0.6869459067673762,0.015748031496062992,1.0058270541475074e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.49125,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.002502479591058213,0.7529411764705882,0.6313725490196078,0.3450980392156863,0.29411764705882354,0.006027313649195087,0.007874015748031496,5.997709471027729e-07,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.525787037037037,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.5424124513618677,0.023622047244094488,1.8626426928657547e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5430902777777777,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0039215686274509795,0.6010681315327687,0.023622047244094488,1.8626426928657547e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4817708333333333,0.0,0.7529411764705882,0.6588235294117647,0.9882352941176472,0.0039215686274509795,0.00627145799954223,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.615686274509804,0.04115358205539025,0.0,8.568156387182469e-08,0.0,1.0,0.0,0,1,0,0,1,0,0,"['f23', 'f26', 'f29']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6347453703703704,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.023529411764705882,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.6484321355001145,0.023622047244094488,3.837043947303454e-07,0.0,0.0,1.0,1,1,1,0,0,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5600578703703704,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0009308003356984819,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.11372549019607844,0.6635080491340505,0.015748031496062992,6.705513694316715e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6804282407407407,0.0,0.7529411764705882,0.6705882352941176,0.4549019607843137,0.043137254901960784,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.9118486305027848,0.007874015748031496,7.078042232889867e-08,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.4726157407407408,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.5002517738612955,0.8156862745098039,0.6588235294117647,0.7607843137254902,0.0196078431372549,0.2512245365072099,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5562962962962963,0.0,0.6901960784313725,0.5372549019607843,0.07450980392156863,0.1450980392156863,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.5783016708628977,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5584027777777778,0.0,0.7529411764705882,0.5058823529411764,0.0784313725490196,0.035294117647058816,0.0003204394598306249,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.8117494468604562,0.023622047244094488,1.9744012544377001e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5333680555555556,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.5580376897840849,0.007874015748031496,2.1979183775815905e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6370254629629629,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.031372549019607836,0.7752803845273518,0.21176470588235294,0.07058823529411765,0.8196078431372549,0.0,0.0012207217517357135,0.007874015748031496,1.0058270541475074e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5415509259259259,0.0,0.8196078431372549,0.5058823529411764,0.10980392156862744,0.09803921568627452,0.002822919050888838,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0196078431372549,0.6635690852216373,0.023622047244094488,1.2293441772913982e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5695370370370371,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.015686274509803918,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.5609521629663539,0.031496062992125984,7.599582186892277e-07,0.0,0.0,1.0,1,1,1,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5538657407407407,0.0,0.6901960784313725,0.3882352941176471,0.32941176470588235,0.7137254901960784,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.054901960784313725,0.7372701609826809,0.015748031496062992,5.997709471027729e-06,0.0,0.0,1.0,1,1,0,0,1,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.58125,0.0,0.6274509803921569,0.4509803921568628,0.611764705882353,0.015686274509803918,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.5508201724269475,0.015748031496062992,2.384182646868165e-07,0.0,0.0,1.0,0,1,1,0,0,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.6612384259259261,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.7509117265583276,0.5960784313725489,0.19215686274509805,0.0784313725490196,0.6431372549019608,0.006759746700236515,0.023622047244094488,2.421435500725481e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4615162037037037,0.0,0.7529411764705882,0.6588235294117647,0.4549019607843137,0.0039215686274509795,0.002395666437781339,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.6235294117647059,0.5396963454642557,0.007874015748031496,2.0489069621523302e-07,0.0,1.0,0.0,0,1,0,0,1,0,0,"['f23', 'f26', 'f29']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5558680555555555,0.0,0.8156862745098039,0.015686274509803918,0.17254901960784313,0.06666666666666668,0.0003662165255207141,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.027450980392156862,0.6243533989471275,0.015748031496062992,3.7997910934461386e-07,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6171296296296296,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.06274509803921569,0.6830243381399252,0.015748031496062992,5.438916663168003e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6926157407407407,0.0,0.5764705882352941,0.9490196078431372,0.2274509803921569,0.8039215686274509,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0,0.6176699473563745,0.007874015748031496,1.0058270541475074e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5256365740740739,0.0,0.7529411764705882,0.5058823529411764,0.09411764705882353,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.5619439993896391,0.023622047244094488,6.705513694316715e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5980439814814815,0.0,0.7529411764705882,0.5058823529411764,0.09411764705882353,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.8978866254673076,0.007874015748031496,4.2840781935912345e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6451851851851852,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0196078431372549,0.5176317998016328,0.031372549019607836,0.0,0.5019607843137255,0.7098039215686275,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6413888888888889,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.10588235294117647,0.6737468528267339,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.015748031496062992,3.1664925778717824e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5218055555555555,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0196078431372549,0.6327458609903105,0.07450980392156863,0.2235294117647059,0.09411764705882353,0.6431372549019608,0.0012207217517357135,0.015748031496062992,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5149421296296296,0.0,0.7529411764705882,0.6588235294117647,0.8156862745098039,0.11372549019607844,0.25262836652170595,0.2901960784313726,0.7254901960784313,0.3450980392156863,0.976470588235294,0.0021210040436408025,0.023622047244094488,5.364410955453372e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5588541666666667,0.0,0.7529411764705882,0.5058823529411764,0.0784313725490196,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8470588235294118,0.0784313725490196,0.9328450446326392,0.023622047244094488,8.568156387182469e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6558564814814815,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0,0.883085374227512,0.007843137254901959,0.06666666666666668,0.9215686274509804,0.06666666666666668,0.0012207217517357135,0.015748031496062992,6.705513694316715e-08,0.0,0.0,1.0,0,1,1,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6633217592592593,0.0,0.8196078431372549,0.6313725490196078,0.4549019607843137,0.6078431372549019,0.002822919050888838,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.7490196078431373,0.906965743495842,0.007874015748031496,1.024453481076165e-06,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5310185185185186,0.0,0.7529411764705882,0.6588235294117647,0.8235294117647058,0.015686274509803918,0.9041886015106432,0.08627450980392158,0.5137254901960784,0.25882352941176473,0.0039215686274509795,0.0012207217517357135,0.015748031496062992,4.24682533973392e-07,0.0,0.0,1.0,0,1,1,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.610474537037037,0.0,0.7529411764705882,0.6588235294117647,0.8235294117647058,0.0039215686274509795,0.8806134126802472,0.14901960784313725,0.8784313725490196,0.17254901960784313,0.0392156862745098,0.0012207217517357135,0.007874015748031496,1.0058270541475074e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5765972222222222,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.6297856107423514,0.3647058823529412,0.7215686274509804,0.8627450980392157,0.11372549019607844,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5816319444444444,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0009308003356984819,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.7377889677271687,0.007874015748031496,1.0058270541475074e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6043171296296296,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.6285648889906157,0.015748031496062992,9.462224879758032e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6778587962962963,0.0,0.7529411764705882,0.6666666666666666,0.7686274509803922,0.6470588235294118,0.0067292286564431215,0.7529411764705882,0.6588235294117647,0.8470588235294118,0.015686274509803918,0.8762340733958953,0.007874015748031496,0.000244322842023201,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3718171296296297,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.6735942626077669,0.18823529411764706,0.5686274509803921,0.1843137254901961,0.12941176470588234,0.006759746700236515,0.007874015748031496,6.29573230188625e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.6575,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.007843137254901959,0.5077592126344701,0.5019607843137255,0.3843137254901961,0.5058823529411764,0.807843137254902,0.0013427939269092851,0.047244094488188976,1.4007073050350474e-06,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5329513888888889,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.5619287403677424,0.023622047244094488,9.685742002901922e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5510185185185185,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.09411764705882353,0.6869916838330663,0.023622047244094488,2.0489069621523302e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5554745370370371,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.09411764705882353,0.5385061417563134,0.015748031496062992,6.705513694316715e-08,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5979050925925926,0.0,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0784313725490196,0.933043411917296,0.015748031496062992,3.054734016299837e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4141550925925926,0.0,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.015686274509803918,0.9159227893492028,0.2823529411764706,0.5176470588235295,0.12549019607843134,0.0039215686274509795,0.006759746700236515,0.007874015748031496,1.601872715864549e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.4281828703703704,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.0039215686274509795,0.7588464179446097,0.611764705882353,0.7686274509803922,0.1450980392156863,0.06666666666666668,0.11648737315938047,0.015748031496062992,5.923203763313099e-07,0.0,0.0,1.0,0,1,0,0,1,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5123842592592592,0.0,0.7529411764705882,0.6588235294117647,0.4549019607843137,0.0196078431372549,0.006790264744029908,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.551445792324712,0.007874015748031496,8.568156387182469e-08,0.0,1.0,0.0,0,1,0,0,1,0,0,"['f23', 'f26', 'f29']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.7027199074074074,0.0,0.09019607843137256,0.26666666666666666,0.6823529411764706,0.5098039215686274,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.6196841382467384,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5988888888888889,0.0,0.2235294117647059,0.05098039215686274,0.8627450980392157,0.1176470588235294,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.027450980392156862,0.7368886854352636,0.015748031496062992,1.9110714028802638e-06,0.0,0.0,1.0,1,1,1,0,1,0,1,['f24']
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.7460763888888889,0.0,0.7529411764705882,0.6588235294117647,0.4549019607843137,0.05882352941176471,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.027450980392156862,0.8805371175707637,0.007874015748031496,6.705513694316715e-08,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.555162037037037,0.0,0.7137254901960784,0.4352941176470588,0.8196078431372549,0.9647058823529412,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05098039215686274,0.6278171969176776,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6396990740740741,0.0,0.7529411764705882,0.6588235294117647,0.8235294117647058,0.08235294117647059,0.7541161211566338,0.6745098039215687,0.6627450980392157,0.07058823529411765,0.7333333333333333,0.006759746700236515,0.023622047244094488,2.5518204892260835e-07,0.0,0.0,1.0,1,1,1,0,1,0,1,['f24']
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5639930555555556,0.0,0.09019607843137256,0.17254901960784313,0.7960784313725491,0.7803921568627451,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.054901960784313725,0.6327611200122072,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6649305555555556,0.0,0.7529411764705882,0.035294117647058816,0.1176470588235294,0.035294117647058816,0.002822919050888838,0.7529411764705882,0.6588235294117647,0.7843137254901961,0.0,0.9320973525597008,0.007874015748031496,7.934857871608112e-07,0.0,1.0,0.0,1,0,0,0,0,0,0,"['f23', 'f25']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.6480555555555556,0.0,0.7529411764705882,0.9098039215686274,0.8627450980392157,0.015686274509803918,0.6410315098802167,0.2196078431372549,0.2,0.8431372549019608,0.011764705882352941,0.0012207217517357135,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.6126273148148148,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.1215686274509804,0.6449073014419776,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.125810635538262,0.023622047244094488,1.341102738863343e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4872800925925926,0.0,0.21176470588235294,0.7686274509803922,0.9294117647058824,0.5647058823529412,0.006759746700236515,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.05882352941176471,0.5492637521934844,0.007874015748031496,1.2293441772913982e-07,0.0,0.0,1.0,0,1,0,0,0,0,1,['f24']
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.4880787037037037,0.0,0.7529411764705882,0.6588235294117647,0.392156862745098,0.0039215686274509795,0.006790264744029908,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.592156862745098,0.5416495002670328,0.007874015748031496,2.0489069621523302e-07,0.0,1.0,0.0,0,1,0,0,1,0,0,"['f23', 'f26', 'f29']"
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.512650462962963,0.0,0.7529411764705882,0.6588235294117647,0.32941176470588235,0.05098039215686274,0.0020904859998474093,0.7529411764705882,0.6588235294117647,0.9882352941176472,0.1215686274509804,0.5006179903868162,0.007874015748031496,7.078042232889867e-08,0.0,1.0,0.0,0,1,0,0,0,0,0,"['f23', 'f26']"
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6040972222222222,0.0,0.7529411764705882,0.5058823529411764,0.047058823529411764,0.035294117647058816,0.0007476920729381247,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.09411764705882353,0.8117494468604562,0.015748031496062992,3.2409982855864127e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.5015972222222222,0.0,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.015686274509803918,0.5258258945601587,0.7529411764705882,0.5058823529411764,0.10980392156862744,0.035294117647058816,0.0008087281605249103,0.007874015748031496,1.4528613004352885e-07,0.0,1.0,0.0,0,0,0,0,0,0,1,"['f23', 'f25', 'f26', 'f27', 'f28', 'f29', 'f30']"
0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4884953703703704,0.0,0.7529411764705882,0.6588235294117647,0.8156862745098039,0.05098039215686274,0.25262836652170595,0.25098039215686274,0.6627450980392157,0.3450980392156863,0.9843137254901959,0.0021210040436408025,0.023622047244094488,5.662433786311894e-07,0.0,1.0,0.0,0,0,1,0,0,0,0,"['f23', 'f27']"
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5574884259259261,0.0,0.8509803921568627,0.1568627450980392,0.8745098039215686,0.5490196078431373,0.0012207217517357135,0.7529411764705882,0.6588235294117647,0.8627450980392157,0.023529411764705882,0.61191729610132,0.09448818897637797,7.178624938304617e-06,0.0,0.0,1.0,1,1,1,0,1,0,1,['f24']
